"from","to","weight","association","res_cor"
"Loxosomella_ASV_16675","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.713858157347528,"positive",0.713858157347528
"Naviculaceae_ASV_9674","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.561748619235513,"positive",0.561748619235513
"Lichomolgus_ASV_17960","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.545444216905647,"negative",-0.545444216905647
"Navicula_ASV_10118","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.527311975423075,"positive",0.527311975423075
"CCW10-lineage_X_ASV_13480","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.515743796412308,"positive",0.515743796412308
"Leathesia_ASV_8462","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.55730908112195,"positive",0.55730908112195
"Reckertia_ASV_15655","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.622343869233553,"positive",0.622343869233553
"Aplanochytrium_ASV_9331","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.584489263662635,"positive",0.584489263662635
"Craticula_ASV_10145","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.631849280640379,"positive",0.631849280640379
"Adineta_ASV_17598","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.637533259753089,"negative",-0.637533259753089
"Amphora_ASV_11507","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.5834938549874,"positive",0.5834938549874
"OTU_ASV_13628","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.67378631334245,"positive",0.67378631334245
"Cymbella_ASV_11535","Dino-Group-II-Clade-10-and-11_X_ASV_23376",0.647465797207082,"positive",0.647465797207082
"Navicula_ASV_10078","Gastrotricha_XX_ASV_16593",0.551000283129627,"positive",0.551000283129627
"Mediophyceae_ASV_10516","Gastrotricha_XX_ASV_16593",0.531237925209003,"positive",0.531237925209003
"Naviculaceae_ASV_9847","Gastrotricha_XX_ASV_16593",0.505235231049117,"positive",0.505235231049117
"Bacillariophyceae_ASV_9867","Gastrotricha_XX_ASV_16593",0.50196534469281,"positive",0.50196534469281
"Phaeophyceae_XX_ASV_8454","Gastrotricha_XX_ASV_16593",0.502653555161934,"positive",0.502653555161934
"Dino-Group-I-Clade-1_X_ASV_21086","Gastrotricha_XX_ASV_16593",0.550107413468375,"positive",0.550107413468375
"Pseudoscourfieldiaceae_X_ASV_25684","Gastrotricha_XX_ASV_16593",0.512329405433947,"positive",0.512329405433947
"Loxosomella_ASV_16675","Gastrotricha_XX_ASV_16593",0.539007666099062,"positive",0.539007666099062
"OTU_ASV_13628","Gastrotricha_XX_ASV_16593",0.505577574256121,"positive",0.505577574256121
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","Gastrotricha_XX_ASV_16593",0.517629103496104,"positive",0.517629103496104
"Navicula_ASV_10078","Phaeophyceae_XX_ASV_8496",0.640130933212756,"positive",0.640130933212756
"Navicula_ASV_10098","Phaeophyceae_XX_ASV_8496",0.578878611227178,"positive",0.578878611227178
"Costaria_ASV_10957","Phaeophyceae_XX_ASV_8496",0.546347564601239,"positive",0.546347564601239
"Pterocystida_ASV_21672","Phaeophyceae_XX_ASV_8496",0.507914403427748,"positive",0.507914403427748
"Mediophyceae_ASV_10516","Phaeophyceae_XX_ASV_8496",0.615716863285972,"positive",0.615716863285972
"Grammonema_ASV_10016","Phaeophyceae_XX_ASV_8496",0.504745439611203,"positive",0.504745439611203
"Bacillariophyceae_ASV_10175","Phaeophyceae_XX_ASV_8496",0.500551715176217,"positive",0.500551715176217
"Naviculaceae_ASV_9847","Phaeophyceae_XX_ASV_8496",0.604951908393776,"positive",0.604951908393776
"Navicula_ASV_10502","Phaeophyceae_XX_ASV_8496",0.558493638837002,"positive",0.558493638837002
"Bacillariophyceae_ASV_9867","Phaeophyceae_XX_ASV_8496",0.588000901271394,"positive",0.588000901271394
"Phaeophyceae_XX_ASV_8454","Phaeophyceae_XX_ASV_8496",0.586820047463709,"positive",0.586820047463709
"Scytosiphon_ASV_8447","Phaeophyceae_XX_ASV_8496",0.572127378379235,"positive",0.572127378379235
"Stypopodium_ASV_10934","Phaeophyceae_XX_ASV_8496",0.561948893982995,"positive",0.561948893982995
"Bacillariaceae_ASV_10168","Phaeophyceae_XX_ASV_8496",0.516567198367322,"positive",0.516567198367322
"Dino-Group-I-Clade-1_X_ASV_25271","Phaeophyceae_XX_ASV_8496",0.515143069873611,"positive",0.515143069873611
"Dino-Group-I-Clade-1_X_ASV_21086","Phaeophyceae_XX_ASV_8496",0.639022772712435,"positive",0.639022772712435
"Pseudoscourfieldiaceae_X_ASV_25684","Phaeophyceae_XX_ASV_8496",0.582747922422419,"positive",0.582747922422419
"Loxosomella_ASV_16675","Phaeophyceae_XX_ASV_8496",0.640119019329549,"positive",0.640119019329549
"Navicula_ASV_10118","Phaeophyceae_XX_ASV_8496",0.511124270873096,"positive",0.511124270873096
"Leathesia_ASV_8462","Phaeophyceae_XX_ASV_8496",0.525548781980138,"positive",0.525548781980138
"Reckertia_ASV_15655","Phaeophyceae_XX_ASV_8496",0.551634339790096,"positive",0.551634339790096
"Craticula_ASV_10145","Phaeophyceae_XX_ASV_8496",0.525970791563986,"positive",0.525970791563986
"Adineta_ASV_17598","Phaeophyceae_XX_ASV_8496",0.548566954592192,"negative",-0.548566954592192
"Amphora_ASV_11507","Phaeophyceae_XX_ASV_8496",0.541816575065828,"positive",0.541816575065828
"OTU_ASV_13628","Phaeophyceae_XX_ASV_8496",0.58725999506831,"positive",0.58725999506831
"Cymbella_ASV_11535","Phaeophyceae_XX_ASV_8496",0.557825279207783,"positive",0.557825279207783
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","Phaeophyceae_XX_ASV_8496",0.602738726948106,"positive",0.602738726948106
"Navicula_ASV_10078","Bacillariaceae_ASV_10164",0.511789995871277,"positive",0.511789995871277
"Telonema-Group-1_ASV_18184","Bacillariaceae_ASV_10164",0.504800973495121,"positive",0.504800973495121
"Dino-Group-I-Clade-1_X_ASV_25271","Bacillariaceae_ASV_10164",0.549670452026655,"positive",0.549670452026655
"Dino-Group-I-Clade-1_X_ASV_21086","Bacillariaceae_ASV_10164",0.511276863284516,"positive",0.511276863284516
"Pseudoscourfieldiaceae_X_ASV_25684","Bacillariaceae_ASV_10164",0.531457325948304,"positive",0.531457325948304
"Lichomolgus_ASV_17960","Bacillariaceae_ASV_10164",0.539390483918276,"negative",-0.539390483918276
"Craticula_ASV_10145","Bacillariaceae_ASV_10164",0.522829987299281,"positive",0.522829987299281
"Navicula_ASV_10078","Dino-Group-I-Clade-1_X_ASV_21077",0.671438649377866,"positive",0.671438649377866
"Navicula_ASV_10098","Dino-Group-I-Clade-1_X_ASV_21077",0.574369136235549,"positive",0.574369136235549
"Costaria_ASV_10957","Dino-Group-I-Clade-1_X_ASV_21077",0.542366764258281,"positive",0.542366764258281
"Pterocystida_ASV_21672","Dino-Group-I-Clade-1_X_ASV_21077",0.521586252883426,"positive",0.521586252883426
"Placuna_ASV_17776","Dino-Group-I-Clade-1_X_ASV_21077",0.529265659930391,"positive",0.529265659930391
"Mediophyceae_ASV_10516","Dino-Group-I-Clade-1_X_ASV_21077",0.647190196791336,"positive",0.647190196791336
"Bacillariophyceae_ASV_10175","Dino-Group-I-Clade-1_X_ASV_21077",0.541084612802603,"positive",0.541084612802603
"Naviculaceae_ASV_9847","Dino-Group-I-Clade-1_X_ASV_21077",0.617727780455742,"positive",0.617727780455742
"Heribaudiella_ASV_10928","Dino-Group-I-Clade-1_X_ASV_21077",0.512330872455617,"positive",0.512330872455617
"Bacillariophyceae_ASV_6651","Dino-Group-I-Clade-1_X_ASV_21077",0.532378781922587,"positive",0.532378781922587
"Navicula_ASV_10502","Dino-Group-I-Clade-1_X_ASV_21077",0.583515294095032,"positive",0.583515294095032
"Bacillariophyceae_ASV_9867","Dino-Group-I-Clade-1_X_ASV_21077",0.612238825987186,"positive",0.612238825987186
"Phaeophyceae_XX_ASV_8454","Dino-Group-I-Clade-1_X_ASV_21077",0.612850951501951,"positive",0.612850951501951
"Scytosiphon_ASV_8447","Dino-Group-I-Clade-1_X_ASV_21077",0.571006723659014,"positive",0.571006723659014
"Stypopodium_ASV_10934","Dino-Group-I-Clade-1_X_ASV_21077",0.561992994314314,"positive",0.561992994314314
"Phaeophyceae_XX_ASV_8507","Dino-Group-I-Clade-1_X_ASV_21077",0.509461802772726,"positive",0.509461802772726
"Bacillariaceae_ASV_10168","Dino-Group-I-Clade-1_X_ASV_21077",0.556283747138941,"positive",0.556283747138941
"Dino-Group-I-Clade-1_X_ASV_25271","Dino-Group-I-Clade-1_X_ASV_21077",0.564813279936702,"positive",0.564813279936702
"Mediophyceae_ASV_9615","Dino-Group-I-Clade-1_X_ASV_21077",0.515465351281253,"positive",0.515465351281253
"Dino-Group-I-Clade-1_X_ASV_21086","Dino-Group-I-Clade-1_X_ASV_21077",0.670342510330553,"positive",0.670342510330553
"Pseudoscourfieldiaceae_X_ASV_25684","Dino-Group-I-Clade-1_X_ASV_21077",0.622890259601936,"positive",0.622890259601936
"Loxosomella_ASV_16675","Dino-Group-I-Clade-1_X_ASV_21077",0.658416898982495,"positive",0.658416898982495
"Naviculaceae_ASV_9674","Dino-Group-I-Clade-1_X_ASV_21077",0.514588308307749,"positive",0.514588308307749
"Leathesia_ASV_8462","Dino-Group-I-Clade-1_X_ASV_21077",0.522231014631504,"positive",0.522231014631504
"Reckertia_ASV_15655","Dino-Group-I-Clade-1_X_ASV_21077",0.571967814119016,"positive",0.571967814119016
"Aplanochytrium_ASV_9331","Dino-Group-I-Clade-1_X_ASV_21077",0.531254590279434,"positive",0.531254590279434
"Craticula_ASV_10145","Dino-Group-I-Clade-1_X_ASV_21077",0.56986611257476,"positive",0.56986611257476
"Adineta_ASV_17598","Dino-Group-I-Clade-1_X_ASV_21077",0.58067209742055,"negative",-0.58067209742055
"Amphora_ASV_11507","Dino-Group-I-Clade-1_X_ASV_21077",0.544089244401649,"positive",0.544089244401649
"OTU_ASV_13628","Dino-Group-I-Clade-1_X_ASV_21077",0.616075880591519,"positive",0.616075880591519
"Cymbella_ASV_11535","Dino-Group-I-Clade-1_X_ASV_21077",0.589945072497653,"positive",0.589945072497653
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","Dino-Group-I-Clade-1_X_ASV_21077",0.630930669964203,"positive",0.630930669964203
"Phaeophyceae_XX_ASV_8496","Dino-Group-I-Clade-1_X_ASV_21077",0.555117812959403,"positive",0.555117812959403
"Navicula_ASV_10078","Halomonhystera_ASV_27080",0.613768128565719,"negative",-0.613768128565719
"Navicula_ASV_10098","Halomonhystera_ASV_27080",0.646296730029347,"negative",-0.646296730029347
"Costaria_ASV_10957","Halomonhystera_ASV_27080",0.609211671539395,"negative",-0.609211671539395
"Pterocystida_ASV_21672","Halomonhystera_ASV_27080",0.51805262293106,"negative",-0.51805262293106
"Mediophyceae_ASV_10516","Halomonhystera_ASV_27080",0.586579027302132,"negative",-0.586579027302132
"Grammonema_ASV_10016","Halomonhystera_ASV_27080",0.610480817586181,"negative",-0.610480817586181
"Naviculaceae_ASV_9847","Halomonhystera_ASV_27080",0.626780848294998,"negative",-0.626780848294998
"Navicula_ASV_10502","Halomonhystera_ASV_27080",0.541869397534816,"negative",-0.541869397534816
"Bacillariophyceae_ASV_9867","Halomonhystera_ASV_27080",0.576353176139724,"negative",-0.576353176139724
"Phaeophyceae_XX_ASV_8454","Halomonhystera_ASV_27080",0.570075086195235,"negative",-0.570075086195235
"Scytosiphon_ASV_8447","Halomonhystera_ASV_27080",0.629483015405,"negative",-0.629483015405
"Stypopodium_ASV_10934","Halomonhystera_ASV_27080",0.615101032775597,"negative",-0.615101032775597
"Dino-Group-I-Clade-1_X_ASV_21086","Halomonhystera_ASV_27080",0.612521485468209,"negative",-0.612521485468209
"Pseudoscourfieldiaceae_X_ASV_25684","Halomonhystera_ASV_27080",0.526380793556799,"negative",-0.526380793556799
"Loxosomella_ASV_16675","Halomonhystera_ASV_27080",0.649928267945302,"negative",-0.649928267945302
"Navicula_ASV_10118","Halomonhystera_ASV_27080",0.594600093775542,"negative",-0.594600093775542
"Leathesia_ASV_8462","Halomonhystera_ASV_27080",0.584597561001995,"negative",-0.584597561001995
"Reckertia_ASV_15655","Halomonhystera_ASV_27080",0.547395058967249,"negative",-0.547395058967249
"Ascidiella_ASV_17116","Halomonhystera_ASV_27080",0.515394862353528,"negative",-0.515394862353528
"Adineta_ASV_17598","Halomonhystera_ASV_27080",0.511306354596518,"positive",0.511306354596518
"Amphora_ASV_11507","Halomonhystera_ASV_27080",0.586863676544943,"negative",-0.586863676544943
"OTU_ASV_13628","Halomonhystera_ASV_27080",0.562813244310085,"negative",-0.562813244310085
"Cymbella_ASV_11535","Halomonhystera_ASV_27080",0.521401666518813,"negative",-0.521401666518813
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","Halomonhystera_ASV_27080",0.581494255245845,"negative",-0.581494255245845
"Phaeophyceae_XX_ASV_8496","Halomonhystera_ASV_27080",0.541142228089931,"negative",-0.541142228089931
"Dino-Group-I-Clade-1_X_ASV_21077","Halomonhystera_ASV_27080",0.542600603541515,"negative",-0.542600603541515
"Navicula_ASV_10078","Metromonas_ASV_18427",0.667870637577905,"positive",0.667870637577905
"Navicula_ASV_10098","Metromonas_ASV_18427",0.518746259643019,"positive",0.518746259643019
"Pterocystida_ASV_21672","Metromonas_ASV_18427",0.500924357917876,"positive",0.500924357917876
"Placuna_ASV_17776","Metromonas_ASV_18427",0.537160706621628,"positive",0.537160706621628
"Mediophyceae_ASV_10516","Metromonas_ASV_18427",0.645928845206867,"positive",0.645928845206867
"Bacillariophyceae_ASV_10175","Metromonas_ASV_18427",0.563919695111076,"positive",0.563919695111076
"Telonema-Group-1_ASV_18184","Metromonas_ASV_18427",0.529207686851916,"positive",0.529207686851916
"Naviculaceae_ASV_9847","Metromonas_ASV_18427",0.587518232816332,"positive",0.587518232816332
"Heribaudiella_ASV_10928","Metromonas_ASV_18427",0.528099765973684,"positive",0.528099765973684
"Bacillariophyceae_ASV_6651","Metromonas_ASV_18427",0.544454070136241,"positive",0.544454070136241
"Navicula_ASV_10502","Metromonas_ASV_18427",0.576741254584239,"positive",0.576741254584239
"Bacillariophyceae_ASV_9867","Metromonas_ASV_18427",0.601745315959775,"positive",0.601745315959775
"Phaeophyceae_XX_ASV_8454","Metromonas_ASV_18427",0.605318540380661,"positive",0.605318540380661
"Scytosiphon_ASV_8447","Metromonas_ASV_18427",0.521358521813127,"positive",0.521358521813127
"Stypopodium_ASV_10934","Metromonas_ASV_18427",0.515055655036165,"positive",0.515055655036165
"Phaeophyceae_XX_ASV_8507","Metromonas_ASV_18427",0.514925308288177,"positive",0.514925308288177
"Bacillariaceae_ASV_10168","Metromonas_ASV_18427",0.576475891462813,"positive",0.576475891462813
"Dino-Group-I-Clade-1_X_ASV_25271","Metromonas_ASV_18427",0.601014617002625,"positive",0.601014617002625
"Mediophyceae_ASV_9615","Metromonas_ASV_18427",0.520014274660521,"positive",0.520014274660521
"Dino-Group-I-Clade-1_X_ASV_25263","Metromonas_ASV_18427",0.509170582106438,"positive",0.509170582106438
"Dino-Group-I-Clade-1_X_ASV_21086","Metromonas_ASV_18427",0.666886388661956,"positive",0.666886388661956
"Pseudoscourfieldiaceae_X_ASV_25684","Metromonas_ASV_18427",0.638226032234662,"positive",0.638226032234662
"Loxosomella_ASV_16675","Metromonas_ASV_18427",0.634080931520128,"positive",0.634080931520128
"Naviculaceae_ASV_9674","Metromonas_ASV_18427",0.50846602668523,"positive",0.50846602668523
"Lichomolgus_ASV_17960","Metromonas_ASV_18427",0.53713970443515,"negative",-0.53713970443515
"Reckertia_ASV_15655","Metromonas_ASV_18427",0.558283333927494,"positive",0.558283333927494
"Aplanochytrium_ASV_9331","Metromonas_ASV_18427",0.540246050490814,"positive",0.540246050490814
"Craticula_ASV_10145","Metromonas_ASV_18427",0.595942642169221,"positive",0.595942642169221
"Adineta_ASV_17598","Metromonas_ASV_18427",0.586036544080057,"negative",-0.586036544080057
"Amphora_ASV_11507","Metromonas_ASV_18427",0.50239369525856,"positive",0.50239369525856
"OTU_ASV_13628","Metromonas_ASV_18427",0.612952622281193,"positive",0.612952622281193
"Cymbella_ASV_11535","Metromonas_ASV_18427",0.5945584365551,"positive",0.5945584365551
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","Metromonas_ASV_18427",0.625516531822588,"positive",0.625516531822588
"Phaeophyceae_XX_ASV_8496","Metromonas_ASV_18427",0.537556074020416,"positive",0.537556074020416
"Dino-Group-I-Clade-1_X_ASV_21077","Metromonas_ASV_18427",0.569513787682784,"positive",0.569513787682784
"Navicula_ASV_10078","MAST-3I_ASV_9358",0.507881237590523,"positive",0.507881237590523
"Dino-Group-I-Clade-1_X_ASV_25271","MAST-3I_ASV_9358",0.503427945646876,"positive",0.503427945646876
"Dino-Group-I-Clade-1_X_ASV_21086","MAST-3I_ASV_9358",0.507258270376854,"positive",0.507258270376854
"Pseudoscourfieldiaceae_X_ASV_25684","MAST-3I_ASV_9358",0.507400979797332,"positive",0.507400979797332
"Navicula_ASV_10078","Bacillariophyceae_ASV_10160",0.53309488842463,"positive",0.53309488842463
"Mediophyceae_ASV_10516","Bacillariophyceae_ASV_10160",0.51710366210669,"positive",0.51710366210669
"Dino-Group-I-Clade-1_X_ASV_25271","Bacillariophyceae_ASV_10160",0.50714108633185,"positive",0.50714108633185
"Dino-Group-I-Clade-1_X_ASV_21086","Bacillariophyceae_ASV_10160",0.532383421431933,"positive",0.532383421431933
"Pseudoscourfieldiaceae_X_ASV_25684","Bacillariophyceae_ASV_10160",0.522469763775171,"positive",0.522469763775171
"Navicula_ASV_10078","Fragilariaceae_ASV_10037",0.706593756897671,"positive",0.706593756897671
"Navicula_ASV_10098","Fragilariaceae_ASV_10037",0.672459851335793,"positive",0.672459851335793
"Costaria_ASV_10957","Fragilariaceae_ASV_10037",0.634389087352009,"positive",0.634389087352009
"Pterocystida_ASV_21672","Fragilariaceae_ASV_10037",0.572042422876877,"positive",0.572042422876877
"Placuna_ASV_17776","Fragilariaceae_ASV_10037",0.543123049098895,"positive",0.543123049098895
"Mediophyceae_ASV_10516","Fragilariaceae_ASV_10037",0.678257980297892,"positive",0.678257980297892
"Grammonema_ASV_10016","Fragilariaceae_ASV_10037",0.603566306637639,"positive",0.603566306637639
"Bacillariophyceae_ASV_10175","Fragilariaceae_ASV_10037",0.536149569676423,"positive",0.536149569676423
"Naviculaceae_ASV_9847","Fragilariaceae_ASV_10037",0.684909819902059,"positive",0.684909819902059
"Heribaudiella_ASV_10928","Fragilariaceae_ASV_10037",0.515230542910362,"positive",0.515230542910362
"Bacillariophyceae_ASV_6651","Fragilariaceae_ASV_10037",0.540969207775998,"positive",0.540969207775998
"Navicula_ASV_10502","Fragilariaceae_ASV_10037",0.618819512395073,"positive",0.618819512395073
"Bacillariophyceae_ASV_9867","Fragilariaceae_ASV_10037",0.653661853686328,"positive",0.653661853686328
"Phaeophyceae_XX_ASV_8454","Fragilariaceae_ASV_10037",0.650470637592286,"positive",0.650470637592286
"Scytosiphon_ASV_8447","Fragilariaceae_ASV_10037",0.661214246165172,"positive",0.661214246165172
"Stypopodium_ASV_10934","Fragilariaceae_ASV_10037",0.648283133012994,"positive",0.648283133012994
"Phaeophyceae_XX_ASV_8507","Fragilariaceae_ASV_10037",0.525564484518939,"positive",0.525564484518939
"Bacillariaceae_ASV_10168","Fragilariaceae_ASV_10037",0.555459531808688,"positive",0.555459531808688
"Dino-Group-I-Clade-1_X_ASV_25271","Fragilariaceae_ASV_10037",0.543663705190487,"positive",0.543663705190487
"Mediophyceae_ASV_9615","Fragilariaceae_ASV_10037",0.533024410362689,"positive",0.533024410362689
"Dino-Group-I-Clade-1_X_ASV_21086","Fragilariaceae_ASV_10037",0.705302995040993,"positive",0.705302995040993
"Pseudoscourfieldiaceae_X_ASV_25684","Fragilariaceae_ASV_10037",0.63137883067075,"positive",0.63137883067075
"Loxosomella_ASV_16675","Fragilariaceae_ASV_10037",0.719850117605798,"positive",0.719850117605798
"Naviculaceae_ASV_9674","Fragilariaceae_ASV_10037",0.545914288915913,"positive",0.545914288915913
"Navicula_ASV_10118","Fragilariaceae_ASV_10037",0.602537902790353,"positive",0.602537902790353
"Leathesia_ASV_8462","Fragilariaceae_ASV_10037",0.609716950358299,"positive",0.609716950358299
"Reckertia_ASV_15655","Fragilariaceae_ASV_10037",0.615687816118708,"positive",0.615687816118708
"Ascidiella_ASV_17116","Fragilariaceae_ASV_10037",0.510209676486794,"positive",0.510209676486794
"Aplanochytrium_ASV_9331","Fragilariaceae_ASV_10037",0.543783859297658,"positive",0.543783859297658
"Craticula_ASV_10145","Fragilariaceae_ASV_10037",0.56204621471185,"positive",0.56204621471185
"Adineta_ASV_17598","Fragilariaceae_ASV_10037",0.600141764284989,"negative",-0.600141764284989
"Amphora_ASV_11507","Fragilariaceae_ASV_10037",0.622783048823089,"positive",0.622783048823089
"OTU_ASV_13628","Fragilariaceae_ASV_10037",0.648137514481576,"positive",0.648137514481576
"Cymbella_ASV_11535","Fragilariaceae_ASV_10037",0.610808276316506,"positive",0.610808276316506
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","Fragilariaceae_ASV_10037",0.666631963744163,"positive",0.666631963744163
"Gastrotricha_XX_ASV_16593","Fragilariaceae_ASV_10037",0.504345720175184,"positive",0.504345720175184
"Phaeophyceae_XX_ASV_8496","Fragilariaceae_ASV_10037",0.603087980632947,"positive",0.603087980632947
"Dino-Group-I-Clade-1_X_ASV_21077","Fragilariaceae_ASV_10037",0.616548844199952,"positive",0.616548844199952
"Halomonhystera_ASV_27080","Fragilariaceae_ASV_10037",0.622835629815682,"negative",-0.622835629815682
"Metromonas_ASV_18427","Fragilariaceae_ASV_10037",0.587588739525992,"positive",0.587588739525992
"Navicula_ASV_10078","Pleurosigma_ASV_10232",0.675533244074982,"positive",0.675533244074982
"Ectocarpus_ASV_8433","Pleurosigma_ASV_10232",0.53012198286149,"positive",0.53012198286149
"Placuna_ASV_17776","Pleurosigma_ASV_10232",0.563028391478942,"positive",0.563028391478942
"Mediophyceae_ASV_10516","Pleurosigma_ASV_10232",0.657347446863139,"positive",0.657347446863139
"Bacillariophyceae_ASV_10175","Pleurosigma_ASV_10232",0.617703596481957,"positive",0.617703596481957
"Telonema-Group-1_ASV_18184","Pleurosigma_ASV_10232",0.615645115504476,"positive",0.615645115504476
"Naviculaceae_ASV_9847","Pleurosigma_ASV_10232",0.544706206039441,"positive",0.544706206039441
"Heribaudiella_ASV_10928","Pleurosigma_ASV_10232",0.568187851090458,"positive",0.568187851090458
"Bacillariophyceae_ASV_6651","Pleurosigma_ASV_10232",0.578128629441137,"positive",0.578128629441137
"Navicula_ASV_10502","Pleurosigma_ASV_10232",0.576598561251839,"positive",0.576598561251839
"Bacillariophyceae_ASV_9867","Pleurosigma_ASV_10232",0.595325578335839,"positive",0.595325578335839
"Phaeophyceae_XX_ASV_8454","Pleurosigma_ASV_10232",0.604394992131975,"positive",0.604394992131975
"Phaeophyceae_XX_ASV_8507","Pleurosigma_ASV_10232",0.535869537239211,"positive",0.535869537239211
"Bacillariaceae_ASV_10168","Pleurosigma_ASV_10232",0.625688780217533,"positive",0.625688780217533
"Dino-Group-I-Clade-1_X_ASV_25271","Pleurosigma_ASV_10232",0.680053613663278,"positive",0.680053613663278
"Mediophyceae_ASV_9615","Pleurosigma_ASV_10232",0.539392526180008,"positive",0.539392526180008
"Dino-Group-I-Clade-1_X_ASV_25263","Pleurosigma_ASV_10232",0.580329021625756,"positive",0.580329021625756
"Dino-Group-I-Clade-1_X_ASV_21086","Pleurosigma_ASV_10232",0.674732890901462,"positive",0.674732890901462
"Palmaria_ASV_24380","Pleurosigma_ASV_10232",0.515708375956527,"positive",0.515708375956527
"Pseudoscourfieldiaceae_X_ASV_25684","Pleurosigma_ASV_10232",0.679861734553511,"positive",0.679861734553511
"Loxosomella_ASV_16675","Pleurosigma_ASV_10232",0.603009976443114,"positive",0.603009976443114
"Naviculaceae_ASV_9674","Pleurosigma_ASV_10232",0.508065359880712,"positive",0.508065359880712
"Pterocystidae_ASV_21686","Pleurosigma_ASV_10232",0.521600001004086,"positive",0.521600001004086
"Lichomolgus_ASV_17960","Pleurosigma_ASV_10232",0.646750203907441,"negative",-0.646750203907441
"CCW10-lineage_X_ASV_13480","Pleurosigma_ASV_10232",0.56459645521747,"positive",0.56459645521747
"OTU_ASV_17235","Pleurosigma_ASV_10232",0.56401195756303,"positive",0.56401195756303
"Reckertia_ASV_15655","Pleurosigma_ASV_10232",0.545098902075006,"positive",0.545098902075006
"Aplanochytrium_ASV_9331","Pleurosigma_ASV_10232",0.568186275656819,"positive",0.568186275656819
"Craticula_ASV_10145","Pleurosigma_ASV_10232",0.656340529373906,"positive",0.656340529373906
"Adineta_ASV_17598","Pleurosigma_ASV_10232",0.608310726091723,"negative",-0.608310726091723
"Embryophyceae_XX_ASV_21512","Pleurosigma_ASV_10232",0.566910543996817,"positive",0.566910543996817
"OTU_ASV_13628","Pleurosigma_ASV_10232",0.620262208443337,"positive",0.620262208443337
"Cymbella_ASV_11535","Pleurosigma_ASV_10232",0.615638882393806,"positive",0.615638882393806
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","Pleurosigma_ASV_10232",0.6288997068085,"positive",0.6288997068085
"Phaeophyceae_XX_ASV_8496","Pleurosigma_ASV_10232",0.51683387194756,"positive",0.51683387194756
"Bacillariaceae_ASV_10164","Pleurosigma_ASV_10232",0.542547607231034,"positive",0.542547607231034
"Dino-Group-I-Clade-1_X_ASV_21077","Pleurosigma_ASV_10232",0.565081646289825,"positive",0.565081646289825
"Metromonas_ASV_18427","Pleurosigma_ASV_10232",0.598870763836015,"positive",0.598870763836015
"Bacillariophyceae_ASV_10160","Pleurosigma_ASV_10232",0.503744223783152,"positive",0.503744223783152
"Fragilariaceae_ASV_10037","Pleurosigma_ASV_10232",0.547065299021974,"positive",0.547065299021974
"Navicula_ASV_10078","Bacillariophyceae_ASV_9918",0.658288629910572,"positive",0.658288629910572
"Navicula_ASV_10098","Bacillariophyceae_ASV_9918",0.594240797098481,"positive",0.594240797098481
"Costaria_ASV_10957","Bacillariophyceae_ASV_9918",0.560855320238668,"positive",0.560855320238668
"Pterocystida_ASV_21672","Bacillariophyceae_ASV_9918",0.52196163622367,"positive",0.52196163622367
"Placuna_ASV_17776","Bacillariophyceae_ASV_9918",0.512561460437481,"positive",0.512561460437481
"Mediophyceae_ASV_10516","Bacillariophyceae_ASV_9918",0.63322587137861,"positive",0.63322587137861
"Grammonema_ASV_10016","Bacillariophyceae_ASV_9918",0.51759593950551,"positive",0.51759593950551
"Bacillariophyceae_ASV_10175","Bacillariophyceae_ASV_9918",0.515267618336578,"positive",0.515267618336578
"Naviculaceae_ASV_9847","Bacillariophyceae_ASV_9918",0.621569791771203,"positive",0.621569791771203
"Bacillariophyceae_ASV_6651","Bacillariophyceae_ASV_9918",0.51312921648536,"positive",0.51312921648536
"Navicula_ASV_10502","Bacillariophyceae_ASV_9918",0.57426171601561,"positive",0.57426171601561
"Bacillariophyceae_ASV_9867","Bacillariophyceae_ASV_9918",0.604534182512323,"positive",0.604534182512323
"Phaeophyceae_XX_ASV_8454","Bacillariophyceae_ASV_9918",0.603379494433687,"positive",0.603379494433687
"Scytosiphon_ASV_8447","Bacillariophyceae_ASV_9918",0.587417949819231,"positive",0.587417949819231
"Stypopodium_ASV_10934","Bacillariophyceae_ASV_9918",0.57700434216398,"positive",0.57700434216398
"Bacillariaceae_ASV_10168","Bacillariophyceae_ASV_9918",0.531685823349486,"positive",0.531685823349486
