"OTU_j","OTU_k","res_cor","env_cor","Class_j","Division_j","Class_k","Division_k","same_class","same_division","quadrant","surprise","strong_res","concordant"
"Bacillariophyceae_ASV_6651","Loxosomella_ASV_16675",0.586697362215587,0.485947194585005,"Bacillariophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",0.100750167630583,TRUE,TRUE
"Ephelota_ASV_2990","Loxosomella_ASV_16675",-0.117098428030725,-0.642134083259591,"Phyllopharyngea","Alveolata","Entoprocta","Opisthokonta",FALSE,FALSE,"Q4",-0.525035655228866,FALSE,TRUE
"Pseudovorticella_ASV_29499","Loxosomella_ASV_16675",0.258464556219058,0.519212355438607,"Oligohymenophorea","Alveolata","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",-0.260747799219549,FALSE,TRUE
"Hiatella_ASV_13195","Loxosomella_ASV_16675",-0.0885511525048803,0.727242093771846,"Mollusca","Opisthokonta","Entoprocta","Opisthokonta",FALSE,TRUE,"Q2",-0.638690941266966,FALSE,FALSE
"Saccharina_ASV_10960","Loxosomella_ASV_16675",0.149923442382761,-0.614670943745551,"Phaeophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q3",-0.46474750136279,FALSE,FALSE
"Navicula_ASV_10502","Loxosomella_ASV_16675",0.661872542682462,0.148580107930357,"Bacillariophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",0.513292434752105,TRUE,TRUE
"Spirotrichea_ASV_33143","Loxosomella_ASV_16675",0.356911255696982,0.454509994849798,"Spirotrichea","Alveolata","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",-0.0975987391528159,FALSE,TRUE
"Mytilus_ASV_18471","Loxosomella_ASV_16675",0.218879899382776,0.395241426992435,"Mollusca","Opisthokonta","Entoprocta","Opisthokonta",FALSE,TRUE,"Q1",-0.176361527609659,FALSE,TRUE
"Bacillariophyceae_ASV_9867","Loxosomella_ASV_16675",0.697638193594922,0.53301057102409,"Bacillariophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",0.164627622570832,TRUE,TRUE
"Phaeophyceae_XX_ASV_8454","Loxosomella_ASV_16675",0.695540540794965,0.291219028383529,"Phaeophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",0.404321512411436,TRUE,TRUE
"Scytosiphon_ASV_8447","Loxosomella_ASV_16675",0.688149499049353,0.160005110216106,"Phaeophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",0.528144388833248,TRUE,TRUE
"Stypopodium_ASV_10934","Loxosomella_ASV_16675",0.675473876647674,-0.0594545329600783,"Phaeophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q3",0.616019343687595,TRUE,FALSE
"Desmarestia_ASV_10940","Loxosomella_ASV_16675",0.181977103821323,0.350046638050615,"Phaeophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",-0.168069534229292,FALSE,TRUE
"Phaeophyceae_XX_ASV_8507","Loxosomella_ASV_16675",0.567172458125445,0.397782195473216,"Phaeophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",0.169390262652229,TRUE,TRUE
"Bacillariaceae_ASV_10168","Loxosomella_ASV_16675",0.60591642079276,0.363679906760833,"Bacillariophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",0.242236514031927,TRUE,TRUE
"Disporella_ASV_17008","Loxosomella_ASV_16675",-0.092477986121495,0.694431027939591,"Bryozoa","Opisthokonta","Entoprocta","Opisthokonta",FALSE,TRUE,"Q2",-0.601953041818096,FALSE,FALSE
"Spirotrichea_ASV_29934","Loxosomella_ASV_16675",0.270204630458915,0.0632346019903053,"Spirotrichea","Alveolata","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",0.206970028468609,FALSE,TRUE
"Pterocystidae_ASV_21676","Loxosomella_ASV_16675",0.189099765568092,0.242490679094389,"Pterocystida","Centroplasthelida","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",-0.0533909135262974,FALSE,TRUE
"Prolecithophora_ASV_18418","Loxosomella_ASV_16675",0.213872903569235,-0.147353172697466,"Platyhelminthes","Opisthokonta","Entoprocta","Opisthokonta",FALSE,TRUE,"Q3",0.0665197308717687,FALSE,FALSE
"Loxophyllum_ASV_32660","Loxosomella_ASV_16675",-0.328363076570536,0.0848504481140232,"Litostomatea","Alveolata","Entoprocta","Opisthokonta",FALSE,FALSE,"Q2",0.243512628456512,FALSE,FALSE
"OTU_ASV_8306","Loxosomella_ASV_16675",0.481125436740303,0.276620942885351,NA,"Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",0.204504493854951,FALSE,TRUE
"Maxillopoda_ASV_13839","Loxosomella_ASV_16675",0.0782233022143984,0.299201661775966,"Arthropoda","Opisthokonta","Entoprocta","Opisthokonta",FALSE,TRUE,"Q1",-0.220978359561567,FALSE,TRUE
"Phaeophyceae_XX_ASV_8499","Loxosomella_ASV_16675",0.255810313288712,0.303401693900674,"Phaeophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",-0.0475913806119621,FALSE,TRUE
"Dino-Group-I-Clade-1_X_ASV_25271","Loxosomella_ASV_16675",0.600439501292032,-0.0174540793245931,"Syndiniales","Alveolata","Entoprocta","Opisthokonta",FALSE,FALSE,"Q3",0.582985421967439,TRUE,FALSE
"Pseudovorticella_ASV_29497","Loxosomella_ASV_16675",0.202984278660138,0.489312329948301,"Oligohymenophorea","Alveolata","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",-0.286328051288163,FALSE,TRUE
"Rhabdochona_ASV_27104","Loxosomella_ASV_16675",0.438414295763532,-0.0681638912825954,"Nematoda","Opisthokonta","Entoprocta","Opisthokonta",FALSE,TRUE,"Q3",0.370250404480937,FALSE,FALSE
"OTU_ASV_7470","Loxosomella_ASV_16675",0.395674883341212,0.108149331274139,NA,"Opisthokonta","Entoprocta","Opisthokonta",FALSE,TRUE,"Q1",0.287525552067073,FALSE,TRUE
"Mediophyceae_ASV_9615","Loxosomella_ASV_16675",0.57477691649301,-0.145536442505765,"Mediophyceae","Stramenopiles","Entoprocta","Opisthokonta",FALSE,FALSE,"Q3",0.429240473987245,TRUE,FALSE
"Dino-Group-I-Clade-1_X_ASV_25263","Loxosomella_ASV_16675",0.503950073798649,-0.169268656829894,"Syndiniales","Alveolata","Entoprocta","Opisthokonta",FALSE,FALSE,"Q3",0.334681416968755,TRUE,FALSE
"Dino-Group-I-Clade-1_X_ASV_21086","Loxosomella_ASV_16675",0.756290275970323,-0.235636285729678,"Syndiniales","Alveolata","Entoprocta","Opisthokonta",FALSE,FALSE,"Q3",0.520653990240645,TRUE,FALSE
"Palmaria_ASV_24380","Loxosomella_ASV_16675",0.50889854578011,-0.0999162771217277,"Florideophyceae","Rhodophyta","Entoprocta","Opisthokonta",FALSE,FALSE,"Q3",0.408982268658382,TRUE,FALSE
"Pseudoscourfieldiaceae_X_ASV_25684","Loxosomella_ASV_16675",0.685307889558493,0.242547188139154,"Pseudoscourfieldiophyceae","Chlorophyta","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",0.442760701419339,TRUE,TRUE
"Ampullofolliculina_ASV_3619","Loxosomella_ASV_16675",0.48811794547463,0.499182355798902,"Heterotrichea","Alveolata","Entoprocta","Opisthokonta",FALSE,FALSE,"Q1",-0.0110644103242721,FALSE,TRUE
"Navicula_ASV_10078","Naviculaceae_ASV_9674",0.598095645974852,0.748510733930933,"Bacillariophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",TRUE,TRUE,"Q1",-0.150415087956081,TRUE,TRUE
"Electra_ASV_17846","Naviculaceae_ASV_9674",0.13381916240497,0.177721223247757,"Bryozoa","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.0439020608427864,FALSE,TRUE
"Ectocarpus_ASV_8433","Naviculaceae_ASV_9674",0.392492571507299,0.562218057246275,"Phaeophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",-0.169725485738977,FALSE,TRUE
"Diplosoma_ASV_13104","Naviculaceae_ASV_9674",-0.116034244008864,-0.0944509376823007,"Urochordata","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q4",0.0215833063265633,FALSE,TRUE
"Phallusia_ASV_17107","Naviculaceae_ASV_9674",0.140633394947851,-0.224127643539603,"Urochordata","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q3",-0.0834942485917526,FALSE,FALSE
"Tiaropsidium_ASV_16743","Naviculaceae_ASV_9674",0.0549365167586581,-0.0163066918566663,"Cnidaria","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q3",0.0386298249019918,FALSE,FALSE
"Navicula_ASV_10098","Naviculaceae_ASV_9674",0.504900680231521,0.683671875574642,"Bacillariophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",TRUE,TRUE,"Q1",-0.178771195343122,TRUE,TRUE
"Costaria_ASV_10957","Naviculaceae_ASV_9674",0.476828566166768,0.630301302642698,"Phaeophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",-0.15347273647593,FALSE,TRUE
"Maxillopoda_ASV_13791","Naviculaceae_ASV_9674",-0.129309255117319,0.270447289963048,"Arthropoda","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q2",-0.141138034845729,FALSE,FALSE
"Pterocystida_ASV_21672","Naviculaceae_ASV_9674",0.462322223619642,0.252278008204635,"Pterocystida","Centroplasthelida","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",0.210044215415007,FALSE,TRUE
"Placuna_ASV_17776","Naviculaceae_ASV_9674",0.472823062391911,-0.207022853280395,"Mollusca","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q3",0.265800209111515,FALSE,FALSE
"Pterocystida_ASV_21674","Naviculaceae_ASV_9674",0.0357322379102954,0.164408629430392,"Pterocystida","Centroplasthelida","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.128676391520096,FALSE,TRUE
"Maxillopoda_ASV_13929","Naviculaceae_ASV_9674",0.303179365687491,0.376402098844991,"Arthropoda","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.0732227331575003,FALSE,TRUE
"Mediophyceae_ASV_10516","Naviculaceae_ASV_9674",0.576774656218132,0.781725039677597,"Mediophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",-0.204950383459465,TRUE,TRUE
"Grammonema_ASV_10016","Naviculaceae_ASV_9674",0.421737980500763,0.684309221624827,"Bacillariophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",TRUE,TRUE,"Q1",-0.262571241124064,FALSE,TRUE
"OTU_ASV_33054","Naviculaceae_ASV_9674",0.0327432099373887,0.228611682676279,NA,NA,"Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.19586847273889,FALSE,TRUE
"Harpacticus_ASV_13902","Naviculaceae_ASV_9674",-0.0989967717791887,-0.261058866878211,"Arthropoda","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q4",-0.162062095099022,FALSE,TRUE
"Bacillariophyceae_ASV_10175","Naviculaceae_ASV_9674",0.485271238631628,0.77651020151371,"Bacillariophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",TRUE,TRUE,"Q1",-0.291238962882083,FALSE,TRUE
"Ephelota_ASV_4004","Naviculaceae_ASV_9674",0.0623824117597521,-0.144226722084713,"Phyllopharyngea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q3",-0.0818443103249609,FALSE,FALSE
"Ephelota_ASV_4014","Naviculaceae_ASV_9674",-0.138712463843603,0.228483737076584,"Phyllopharyngea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q2",-0.0897712732329803,FALSE,FALSE
"Obelia_ASV_16795","Naviculaceae_ASV_9674",0.00294634235005443,0.266738918274432,"Cnidaria","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.263792575924377,FALSE,TRUE
"Maxillopoda_ASV_13865","Naviculaceae_ASV_9674",0.0908109488254946,0.174008492190726,"Arthropoda","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.0831975433652318,FALSE,TRUE
"Ephelota_ASV_662","Naviculaceae_ASV_9674",-0.17163390225748,0.0570713562023038,"Phyllopharyngea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q2",0.114562546055177,FALSE,FALSE
"Caenogastropoda_ASV_13678","Naviculaceae_ASV_9674",-0.0785274343501705,-0.358952831406226,"Mollusca","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q4",-0.280425397056055,FALSE,TRUE
"OTU_ASV_22251","Naviculaceae_ASV_9674",-0.134903310163396,-0.258150306891021,NA,NA,"Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q4",-0.123246996727625,FALSE,TRUE
"Suctoria_XX_ASV_12412","Naviculaceae_ASV_9674",-0.0929724430627387,0.332007321763661,"Phyllopharyngea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q2",-0.239034878700923,FALSE,FALSE
"Telonema-Group-1_ASV_18184","Naviculaceae_ASV_9674",0.440400546184319,0.323608629536317,"Telonemia_XX","Telonemia","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",0.116791916648002,FALSE,TRUE
"Naviculaceae_ASV_9847","Naviculaceae_ASV_9674",0.54680533044305,0.828983046769093,"Bacillariophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",TRUE,TRUE,"Q1",-0.282177716326042,TRUE,TRUE
"Heribaudiella_ASV_10928","Naviculaceae_ASV_9674",0.458734374749696,0.72328592262447,"Phaeophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",-0.264551547874774,FALSE,TRUE
"Ephelota_ASV_1009","Naviculaceae_ASV_9674",-0.00181072040239567,-0.309384490201473,"Phyllopharyngea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q4",-0.307573769799077,FALSE,TRUE
"Bacillariophyceae_ASV_6651","Naviculaceae_ASV_9674",0.476133283337146,0.63944127781298,"Bacillariophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",TRUE,TRUE,"Q1",-0.163307994475834,FALSE,TRUE
"Ephelota_ASV_2990","Naviculaceae_ASV_9674",-0.128362126328775,-0.255607275443217,"Phyllopharyngea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q4",-0.127245149114442,FALSE,TRUE
"Pseudovorticella_ASV_29499","Naviculaceae_ASV_9674",0.22337239570465,0.506148401590579,"Oligohymenophorea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.282776005885928,FALSE,TRUE
"Hiatella_ASV_13195","Naviculaceae_ASV_9674",-0.0285011741650677,-0.0354450341563975,"Mollusca","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q4",-0.00694385999132982,FALSE,TRUE
"Saccharina_ASV_10960","Naviculaceae_ASV_9674",0.152148193830363,0.159705383284982,"Phaeophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",-0.00755718945461911,FALSE,TRUE
"Navicula_ASV_10502","Naviculaceae_ASV_9674",0.519306243767773,0.774766130105089,"Bacillariophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",TRUE,TRUE,"Q1",-0.255459886337316,TRUE,TRUE
"Spirotrichea_ASV_33143","Naviculaceae_ASV_9674",0.290150823595954,0.486844787126412,"Spirotrichea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.196693963530459,FALSE,TRUE
"Mytilus_ASV_18471","Naviculaceae_ASV_9674",0.194648833968216,0.157222550915046,"Mollusca","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",0.0374262830531701,FALSE,TRUE
"Bacillariophyceae_ASV_9867","Naviculaceae_ASV_9674",0.54443570395674,0.538676717963918,"Bacillariophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",TRUE,TRUE,"Q1",0.00575898599282199,TRUE,TRUE
"Phaeophyceae_XX_ASV_8454","Naviculaceae_ASV_9674",0.545360377696368,0.670723725629663,"Phaeophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",-0.125363347933295,TRUE,TRUE
"Scytosiphon_ASV_8447","Naviculaceae_ASV_9674",0.50266797440416,0.606918683767325,"Phaeophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",-0.104250709363165,TRUE,TRUE
"Stypopodium_ASV_10934","Naviculaceae_ASV_9674",0.494979675495357,0.47628549195735,"Phaeophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",0.0186941835380062,FALSE,TRUE
"Desmarestia_ASV_10940","Naviculaceae_ASV_9674",0.118133696821419,0.397117825966791,"Phaeophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",-0.278984129145372,FALSE,TRUE
"Phaeophyceae_XX_ASV_8507","Naviculaceae_ASV_9674",0.454857745964638,0.292091791426453,"Phaeophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",0.162765954538185,FALSE,TRUE
"Bacillariaceae_ASV_10168","Naviculaceae_ASV_9674",0.498482195287378,0.738200545532569,"Bacillariophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",TRUE,TRUE,"Q1",-0.239718350245191,FALSE,TRUE
"Disporella_ASV_17008","Naviculaceae_ASV_9674",-0.0464865474936653,0.215459776744273,"Bryozoa","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q2",-0.168973229250608,FALSE,FALSE
"Spirotrichea_ASV_29934","Naviculaceae_ASV_9674",0.185052191640875,0.177430785416281,"Spirotrichea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",0.00762140622459398,FALSE,TRUE
"Pterocystidae_ASV_21676","Naviculaceae_ASV_9674",0.199941683392125,0.233182915968662,"Pterocystida","Centroplasthelida","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.0332412325765363,FALSE,TRUE
"Prolecithophora_ASV_18418","Naviculaceae_ASV_9674",0.165708433780492,-0.192449190381404,"Platyhelminthes","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q3",-0.0267407566009121,FALSE,FALSE
"Loxophyllum_ASV_32660","Naviculaceae_ASV_9674",-0.281131394417789,-0.285295191229231,"Litostomatea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q4",-0.00416379681144236,FALSE,TRUE
"OTU_ASV_8306","Naviculaceae_ASV_9674",0.390636669897741,0.564583489841863,NA,"Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",-0.173946819944122,FALSE,TRUE
"Maxillopoda_ASV_13839","Naviculaceae_ASV_9674",0.138297200223592,-0.211158400173364,"Arthropoda","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q3",-0.0728611999497719,FALSE,FALSE
"Phaeophyceae_XX_ASV_8499","Naviculaceae_ASV_9674",0.162247565686594,0.350562262240471,"Phaeophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q1",-0.188314696553877,FALSE,TRUE
"Dino-Group-I-Clade-1_X_ASV_25271","Naviculaceae_ASV_9674",0.508134869340622,-0.229531762168528,"Syndiniales","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q3",0.278603107172094,TRUE,FALSE
"Pseudovorticella_ASV_29497","Naviculaceae_ASV_9674",0.216999593410345,0.363092128180724,"Oligohymenophorea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.146092534770379,FALSE,TRUE
"Rhabdochona_ASV_27104","Naviculaceae_ASV_9674",0.303516546160067,-0.465070723932596,"Nematoda","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q3",-0.16155417777253,FALSE,FALSE
"OTU_ASV_7470","Naviculaceae_ASV_9674",0.25958714161613,0.569905736852413,NA,"Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.310318595236284,FALSE,TRUE
"Mediophyceae_ASV_9615","Naviculaceae_ASV_9674",0.460092535533802,-0.400488074266725,"Mediophyceae","Stramenopiles","Bacillariophyceae","Stramenopiles",FALSE,TRUE,"Q3",0.0596044612670769,FALSE,FALSE
"Dino-Group-I-Clade-1_X_ASV_25263","Naviculaceae_ASV_9674",0.428733446061547,-0.211681269651468,"Syndiniales","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q3",0.217052176410079,FALSE,FALSE
"Dino-Group-I-Clade-1_X_ASV_21086","Naviculaceae_ASV_9674",0.597132816538472,0.154649480673225,"Syndiniales","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",0.442483335865247,TRUE,TRUE
"Palmaria_ASV_24380","Naviculaceae_ASV_9674",0.416355460771201,0.721714028993217,"Florideophyceae","Rhodophyta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.305358568222016,FALSE,TRUE
"Pseudoscourfieldiaceae_X_ASV_25684","Naviculaceae_ASV_9674",0.557236830851761,-0.14910553946101,"Pseudoscourfieldiophyceae","Chlorophyta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q3",0.408131291390751,TRUE,FALSE
"Ampullofolliculina_ASV_3619","Naviculaceae_ASV_9674",0.382304352377866,0.528758976245475,"Heterotrichea","Alveolata","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",-0.14645462386761,FALSE,TRUE
"Loxosomella_ASV_16675","Naviculaceae_ASV_9674",0.583829313698948,0.165221834014321,"Entoprocta","Opisthokonta","Bacillariophyceae","Stramenopiles",FALSE,FALSE,"Q1",0.418607479684627,TRUE,TRUE
"Navicula_ASV_10078","Pterocystida_ASV_20844",0.212607332620536,0.459714429000824,"Bacillariophyceae","Stramenopiles","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.247107096380288,FALSE,TRUE
"Electra_ASV_17846","Pterocystida_ASV_20844",0.0689496515099467,0.0942481593058267,"Bryozoa","Opisthokonta","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.02529850779588,FALSE,TRUE
"Ectocarpus_ASV_8433","Pterocystida_ASV_20844",0.239718106054125,0.478321162862693,"Phaeophyceae","Stramenopiles","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.238603056808568,FALSE,TRUE
"Diplosoma_ASV_13104","Pterocystida_ASV_20844",-0.286418456719391,-0.563083459935098,"Urochordata","Opisthokonta","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q4",-0.276665003215707,FALSE,TRUE
"Phallusia_ASV_17107","Pterocystida_ASV_20844",0.162217495466973,0.0176260000344446,"Urochordata","Opisthokonta","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",0.144591495432528,FALSE,TRUE
"Tiaropsidium_ASV_16743","Pterocystida_ASV_20844",0.301994892442742,0.153174525764701,"Cnidaria","Opisthokonta","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",0.148820366678041,FALSE,TRUE
"Navicula_ASV_10098","Pterocystida_ASV_20844",0.015217277513011,0.506035931325087,"Bacillariophyceae","Stramenopiles","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.490818653812076,FALSE,TRUE
"Costaria_ASV_10957","Pterocystida_ASV_20844",0.0158469165930333,0.665880370151865,"Phaeophyceae","Stramenopiles","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.650033453558832,FALSE,TRUE
"Maxillopoda_ASV_13791","Pterocystida_ASV_20844",0.130715245579193,0.338995331826299,"Arthropoda","Opisthokonta","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.208280086247106,FALSE,TRUE
"Pterocystida_ASV_21672","Pterocystida_ASV_20844",0.108443967769529,0.687629474254105,"Pterocystida","Centroplasthelida","Pterocystida","Centroplasthelida",TRUE,TRUE,"Q1",-0.579185506484575,FALSE,TRUE
"Placuna_ASV_17776","Pterocystida_ASV_20844",0.201532893420451,-0.775281240819108,"Mollusca","Opisthokonta","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q3",-0.573748347398657,FALSE,FALSE
"Pterocystida_ASV_21674","Pterocystida_ASV_20844",-0.0768280130760085,0.78711592895743,"Pterocystida","Centroplasthelida","Pterocystida","Centroplasthelida",TRUE,TRUE,"Q2",-0.710287915881422,FALSE,FALSE
"Maxillopoda_ASV_13929","Pterocystida_ASV_20844",0.255021500226149,0.401959688013866,"Arthropoda","Opisthokonta","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.146938187787717,FALSE,TRUE
"Mediophyceae_ASV_10516","Pterocystida_ASV_20844",0.211833018339497,0.583740104788845,"Mediophyceae","Stramenopiles","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.371907086449348,FALSE,TRUE
"Grammonema_ASV_10016","Pterocystida_ASV_20844",-0.0778191556387682,0.492999602391987,"Bacillariophyceae","Stramenopiles","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q2",-0.415180446753218,FALSE,FALSE
"OTU_ASV_33054","Pterocystida_ASV_20844",0.0309320636135564,0.538030811702651,NA,NA,"Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.507098748089095,FALSE,TRUE
"Harpacticus_ASV_13902","Pterocystida_ASV_20844",-0.0477612686077694,-0.326928048897713,"Arthropoda","Opisthokonta","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q4",-0.279166780289944,FALSE,TRUE
"Bacillariophyceae_ASV_10175","Pterocystida_ASV_20844",0.252835574259238,0.617403492844788,"Bacillariophyceae","Stramenopiles","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.364567918585551,FALSE,TRUE
"Ephelota_ASV_4004","Pterocystida_ASV_20844",-0.212242701636293,0.309125582200472,"Phyllopharyngea","Alveolata","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q2",-0.0968828805641786,FALSE,FALSE
"Ephelota_ASV_4014","Pterocystida_ASV_20844",0.224033788634743,0.626239587580649,"Phyllopharyngea","Alveolata","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.402205798945906,FALSE,TRUE
"Obelia_ASV_16795","Pterocystida_ASV_20844",-0.0424556024227722,0.295142032864463,"Cnidaria","Opisthokonta","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q2",-0.252686430441691,FALSE,FALSE
"Maxillopoda_ASV_13865","Pterocystida_ASV_20844",-0.0968243977915223,0.00252018338772401,"Arthropoda","Opisthokonta","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q2",0.0943042144037982,FALSE,FALSE
"Ephelota_ASV_662","Pterocystida_ASV_20844",0.0906190628195534,0.38438440783548,"Phyllopharyngea","Alveolata","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q1",-0.293765345015927,FALSE,TRUE
"Caenogastropoda_ASV_13678","Pterocystida_ASV_20844",-0.153345406894983,-0.771131037389474,"Mollusca","Opisthokonta","Pterocystida","Centroplasthelida",FALSE,FALSE,"Q4",-0.617785630494492,FALSE,TRUE
